dgp,n,lag,rep,causal,method,stat,pvalue,reject,elapsed
S1,1000,1,82,False,drgc,0.3155258370055921,0.93186372745491,False,5.935567299995455
S1,1000,1,82,False,drgc_naive,0.2918520806538819,1.0,False,1.2570288999995682
S1,1000,1,81,False,drgc,0.9109004448109392,0.2404809619238476,False,6.155170700003509
S1,1000,1,81,False,drgc_naive,0.8940607018434523,0.6392785571142284,False,1.5268872999949965
S1,1000,1,86,False,drgc,0.4731415174821409,0.7735470941883767,False,6.013946399994893
S1,1000,1,86,False,drgc_naive,0.4946383910427113,0.9498997995991983,False,1.4682851000034134
S1,1000,1,85,False,drgc,0.5169833807760836,0.7294589178356713,False,6.027825400000438
S1,1000,1,85,False,drgc_naive,0.5454488602192978,0.9418837675350702,False,1.4893827000050806
S1,1000,1,84,False,drgc,0.6232904210454163,0.4428857715430861,False,6.164298699994106
S1,1000,1,84,False,drgc_naive,0.6854382035108946,0.8216432865731463,False,1.490344300000288
S1,1000,1,83,False,drgc,0.9232393998585504,0.2244488977955911,False,6.334968100003607
S1,1000,1,83,False,drgc_naive,0.9460342009746264,0.591182364729459,False,1.4981427999955486
S1,1000,1,87,False,drgc,0.4397150956363775,0.8256513026052105,False,6.115401399998518
S1,1000,1,87,False,drgc_naive,0.4483701453980888,0.9859719438877756,False,1.3580767999956151
S1,1000,1,93,False,drgc,0.6029796066703897,0.5531062124248497,False,3.9146550000004936
S1,1000,1,93,False,drgc_naive,0.793214842669207,0.7354709418837675,False,1.4952793999982532
S1,1000,1,88,False,drgc,0.7890062165211147,0.2885771543086172,False,5.974337600004219
S1,1000,1,88,False,drgc_naive,0.7009604372617311,0.8176352705410822,False,1.3642451999985497
S1,1000,1,92,False,drgc,0.9402064475623382,0.158316633266533,False,5.85828169999877
S1,1000,1,92,False,drgc_naive,0.832003158502163,0.7214428857715431,False,1.3250129000007291
S1,1000,1,89,False,drgc,0.5024136424186051,0.56312625250501,False,6.469806500004779
S1,1000,1,89,False,drgc_naive,0.6827843980819317,0.7134268537074149,False,1.3095552999948268
S1,1000,1,90,False,drgc,0.7889389701333394,0.3386773547094188,False,6.5029269000006025
S1,1000,1,90,False,drgc_naive,0.7791654168059825,0.7895791583166333,False,1.2793179000000237
S1,1000,1,91,False,drgc,1.1633624812438037,0.0360721442885771,True,6.463042700001097
S1,1000,1,91,False,drgc_naive,1.196764888278312,0.3046092184368738,False,1.2946746999950849
S1,1000,1,94,False,drgc,0.4526364308943144,0.8056112224448898,False,5.804402699999628
S1,1000,1,94,False,drgc_naive,0.4252683753490613,0.9899799599198396,False,1.2909913999974378
S1,1000,1,95,False,drgc,0.8372145114465241,0.2585170340681362,False,6.336748800000351
S1,1000,1,95,False,drgc_naive,0.776745277600057,0.749498997995992,False,1.3274499000035576
S1,1000,1,96,False,drgc,1.3744556333650144,0.0120240480961923,True,6.355381800000032
S1,1000,1,96,False,drgc_naive,1.3771740889144046,0.2284569138276553,False,1.342308300001605
